"REPORT_ID","Unit No","No Of Cas","Veh Reg State","Unit Type","Veh Year","Direction Of Travel","Sex","Age","Lic State","Licence Class","Licence Type","Towing","Unit Movement","Number Occupants","Postcode","Rollover","Fire"
"2017-3521-15/08/2019","01",0,"SA","Station Wagon","2009","North","Male","035","SA","C ","Full","Not Towing","Straight Ahead","002","5043",,
"2017-3521-15/08/2019","02",1,,"Pedestrian on Road",,"East","Male","055",,,,,"Crossing with Traffic Signals",,"5043",,
"2017-3522-15/08/2019","01",1,"SA","Motor Cars - Sedan","2013","North West","Male","020","SA","C ","Provisional 1 ","Not Towing","U Turn","002","5255",,
"2017-3522-15/08/2019","02",3,"SA","Utility","2006","North West","Male","031","SA","C ","Full","Not Towing","Straight Ahead","003","5214",,
"2017-3523-15/08/2019","01",2,"NSW","Station Wagon","2006","North East","Female","025","SA","C ","Full","Not Towing","Straight Ahead","004","5275",,
"2017-3523-15/08/2019","02",0,,"Bridge",,,,,,,,,,,,,
"2017-3524-15/08/2019","01",0,"SA","Station Wagon","2000","South West","Female","020","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5556",,
"2017-3524-15/08/2019","02",1,,"Pedestrian on Road",,"South East","Male","029",,,,,"Crossing without Control",,"5556",,
"2017-3525-15/08/2019","01",2,"SA","Motor Cars - Sedan","2001","South West","Male","021","SA","XX","Unlicenced","Not Towing","Straight Ahead","003","5086",,
"2017-3525-15/08/2019","02",0,,"Guard Rail",,,,,,,,,,,,,
"2017-3526-15/08/2019","01",0,"SA","Utility","2007","South East","Male","048","SA","MR","Full","Not Towing","U Turn","001","XXXX","Y",
"2017-3527-15/08/2019","01",0,"SA","Motor Cars - Sedan","2002","West","Male","041","SA","C ","Full","Not Towing","Straight Ahead","001","5238",,"Y"
"2017-3527-15/08/2019","02",0,,"Tree",,,,,,,,,,,,,
"2017-3527-15/08/2019","03",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2017-3528-15/08/2019","01",0,"SA","Motor Cars - Sedan","2013","West","Female","019","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5087",,
"2017-3528-15/08/2019","02",0,"SA","Taxi Cab","2014","East","Male","040","SA","C ","Full","Not Towing","U Turn","001","XXXX",,
"2017-3529-15/08/2019","01",0,"SA","Motor Cars - Sedan","2009","South West","Female","022","SA","C ","Provisional 2","Not Towing","Left Turn","001","5096",,
"2017-3529-15/08/2019","02",1,"SA","Motor Cars - Sedan","2013","South West","Male","062","SA","C ","Full","Not Towing","Left Turn","001","5084",,
"2017-3530-15/08/2019","01",0,"SA","Motor Cars - Sedan","1999","North West","Male","XXX","SA","C ","Learners","Not Towing","Straight Ahead","001","5021",,
"2017-3530-15/08/2019","02",0,"SA","Motor Cars - Sedan","1994","North East","Male","018","SA","C ","Provisional 2","Not Towing","Left Turn","001","5088",,
"2017-3530-15/08/2019","03",0,"UNKNOWN","Motor Cars - Sedan","XXXX","South East",,,,,,"Unknown","Parked","000",,,
"2017-3530-15/08/2019","04",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2017-3531-15/08/2019","01",0,"SA","Motor Cars - Sedan","2001","South West",,,,,,"Not Towing","Parked","000",,,
"2017-3531-15/08/2019","02",0,"UNKNOWN","Motor Cars - Sedan","XXXX","South West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2017-3532-15/08/2019","01",1,,"Pedal Cycle",,"South East","Male","027",,,,,"Straight Ahead","001","5162",,
"2017-3532-15/08/2019","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North West","Unknown","XXX","UNKNOWN","XX","Unknown","Trailer","Right Turn","001","XXXX",,
"2017-3533-15/08/2019","01",1,"SA","Motor Cars - Sedan","2009","South East","Male","061","SA","C ","Full","Not Towing","Straight Ahead","001","5114",,
"2017-3533-15/08/2019","02",0,,"Tree",,,,,,,,,,,,,
"2017-3534-15/08/2019","01",0,"SA","Motor Cars - Sedan","1998","South","Female","030","SA","C ","Unlicenced","Not Towing","Straight Ahead","001","5163",,
"2017-3534-15/08/2019","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2017-3535-15/08/2019","01",0,"SA","Motor Cars - Sedan","2002","North West","Female","043","SA","C ","Full","Not Towing","Straight Ahead","001","5161",,
"2017-3535-15/08/2019","02",0,"SA","Station Wagon","2004","North East","Female","045","UNKNOWN","XX","Unknown","Not Towing","Right Turn","001","XXXX",,
"2017-3536-15/08/2019","01",0,"SA","Motor Cars - Sedan","2000","North","Male","025","UNKNOWN","XX","Unknown","Not Towing","Straight Ahead","001","5121",,
"2017-3536-15/08/2019","02",0,"SA","Motor Cars - Sedan","1999","North",,,,,,"Not Towing","Parked","000",,,
"2017-3537-15/08/2019","01",0,"SA","Motor Cars - Sedan","2014","East","Male","056","SA","C R ","Full","Not Towing","Stopped on Carriageway","001","5051",,
"2017-3537-15/08/2019","02",0,"SA","Motor Cars - Sedan","1990","East","Male","026","SA","C ","Full","Not Towing","Straight Ahead","001","5091",,
"2017-3538-15/08/2019","01",0,"SA","Motor Cars - Sedan","2014","North","Male","081","SA","C ","Full","Not Towing","Left Turn","001","5096",,
"2017-3538-15/08/2019","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2017-3539-15/08/2019","01",1,"SA","Motor Cycle","2008","East","Male","XXX","SA","C RD","Full","Not Towing","Straight Ahead","001","XXXX","Y",
"2017-3540-15/08/2019","01",0,"SA","Motor Cars - Sedan","2002","West","Female","058","SA","C ","Full","Not Towing","Straight Ahead","001","5043",,
"2017-3540-15/08/2019","02",0,,"Pedal Cycle",,"South","Unknown","XXX",,,,,"Straight Ahead","001","XXXX",,
"2017-3541-15/08/2019","01",0,"SA","Motor Cars - Sedan","2010","South","Male","048","SA","C ","Full","Not Towing","Reversing","001","5164",,
"2017-3541-15/08/2019","02",0,,"Stobie Pole",,,,,,,,,,,,,
"2017-3542-15/08/2019","01",1,"SA","Station Wagon","2003","South West","Female","031","SA","C ","Full","Not Towing","Swerving","002","5084",,
"2017-3542-15/08/2019","02",0,,"Tree",,,,,,,,,,,,,
"2017-3543-15/08/2019","01",0,"SA","Motor Cars - Sedan","2009","East","Female","032","SA","C ","Full","Not Towing","Straight Ahead","001","5021",,
"2017-3543-15/08/2019","02",0,,"Tree",,,,,,,,,,,,,
"2017-3544-15/08/2019","01",1,"SA","Station Wagon","2015","North","Male","034","SA","C ","Full","Not Towing","Stopped on Carriageway","003","5039",,
"2017-3544-15/08/2019","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2017-3544-15/08/2019","03",0,"SA","Motor Cars - Sedan","2016","North","Female","064","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5043",,
"2017-3545-15/08/2019","01",0,"SA","Motor Cars - Sedan","2004","North East","Female","041","UNKNOWN","C ","Full","Not Towing","Straight Ahead","002","5115",,
"2017-3545-15/08/2019","02",0,,"Guard Rail",,,,,,,,,,,,,
"2017-3546-15/08/2019","01",0,"SA","BDOUBLE - ROAD TRAIN","2015","North East","Male","045","SA","MCR ","Full",,"Straight Ahead","002","5461",,
"2017-3546-15/08/2019","02",0,,"Pedestrian on Road",,"East","Male","XXX",,,,,"Crossing without Control",,"XXXX",,
"2017-3547-15/08/2019","01",0,"SA","Motor Cars - Sedan","2006","North","Male","023","UNKNOWN","XX","Unknown","Not Towing","Straight Ahead","001","5000",,
"2017-3547-15/08/2019","02",0,"UNKNOWN","Motor Cars - Sedan","XXXX","East",,,,,,"Unknown","Parked","000",,,
"2017-3547-15/08/2019","03",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2017-3548-15/08/2019","01",1,"SA","Motor Cars - Sedan","2000","West","Female","020","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5114",,
"2017-3548-15/08/2019","02",0,,"Tree",,,,,,,,,,,,,
"2017-3549-15/08/2019","01",0,"SA","Forward Control Passenger Van","2012","West","Male","063","SA","HR","Full","Not Towing","Straight Ahead","003","5171",,
"2017-3549-15/08/2019","02",1,,"Pedestrian on Road",,"East","Female","022",,,,,"Other (e.g. Police on Traffic Control)",,"5162",,
"2017-3550-15/08/2019","01",0,"WA","Motor Cars - Sedan","2011","South West","Male","025","UNKNOWN","C ","Full","Not Towing","Straight Ahead","001","5061",,
"2017-3550-15/08/2019","02",0,,"Stobie Pole",,,,,,,,,,,,,
"2017-3551-15/08/2019","01",0,"SA","Utility","2007","North East","Male","042","SA","MR","Full","Not Towing","Straight Ahead","001","5112",,
"2017-3551-15/08/2019","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2017-3551-15/08/2019","03",0,,"Sign Post",,,,,,,,,,,,,
"2017-3552-15/08/2019","01",2,"SA","Motor Cars - Sedan","1990","East","Male","018","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","002","5108","Y",
"2017-3552-15/08/2019","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2017-3553-15/08/2019","01",0,"SA","Motor Cars - Sedan","2016","South West","Male","052","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5109",,
"2017-3553-15/08/2019","02",1,"SA","Motor Cars - Sedan","2011","South West","Female","026","SA","C ","Full","Not Towing","Swerving","001","5211",,
"2017-3554-15/08/2019","01",1,"SA","Motor Cars - Sedan","2000","South","Male","018","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5255",,
"2017-3554-15/08/2019","02",0,,"Guard Rail",,,,,,,,,,,,,
"2017-3555-15/08/2019","01",0,"SA","Station Wagon","2000","North East","Male","036","SA","HR","Full","Not Towing","Parking - Angle","001","5025",,
"2017-3555-15/08/2019","02",0,"SA","Panel Van","2012","North East","Male","053","SA","C ","Full","Not Towing","Overtaking - on Left","001","5042",,
"2017-3556-15/08/2019","01",0,"SA","Motor Cars - Sedan","2011","South","Male","041","SA","C ","Full","Not Towing","Straight Ahead","001","5159",,
"2017-3556-15/08/2019","02",0,"SA","Utility","2012","South","Male","026","SA","C ","Provisional 1 ","Trailer","Stopped on Carriageway","001","5169",,
"2017-3557-15/08/2019","01",1,"SA","Station Wagon","2004","South East","Female","051","SA","C ","Full","Not Towing","Straight Ahead","001","XXXX",,
"2017-3557-15/08/2019","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","South East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2017-3558-15/08/2019","01",0,"SA","Motor Cars - Sedan","2002","South","Female","036","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5158",,
"2017-3558-15/08/2019","02",0,"SA","SEMI TRAILER","2010","South","Male","061","SA","HCR ","Full","Trailer","Straight Ahead","001","5082",,
"2017-3559-15/08/2019","01",0,"SA","Motor Cars - Sedan","1998","East","Male","038","SA","C ","Full","Not Towing","Straight Ahead","001","5158",,
"2017-3559-15/08/2019","02",0,,"Tree",,,,,,,,,,,,,
"2017-3559-15/08/2019","03",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2017-3560-15/08/2019","01",0,"SA","Motor Cars - Sedan","2001","South East","Male","029","SA","C ","Full","Not Towing","Straight Ahead","003","5090",,
"2017-3560-15/08/2019","02",0,"SA","Motor Cars - Sedan","2007","North","Female","055","SA","C ","Full","Not Towing","Right Turn","001","5049",,
"2017-3561-15/08/2019","01",0,"SA","Motor Cycle","1996","East","Male","018","SA","C R ","Full","Not Towing","Left Turn","001","5253","Y",
"2017-3561-15/08/2019","02",0,"SA","Motor Cars - Sedan","2004","South","Female","069","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5253",,
"2017-3562-15/08/2019","01",0,"SA","Utility","2008","North West","Male","044","UNKNOWN","XX","Unknown","Not Towing","Swerving","001","XXXX",,
"2017-3562-15/08/2019","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2017-3563-15/08/2019","01",2,"SA","Station Wagon","2002","West","Female","027","SA","C ","Learners","Not Towing","Straight Ahead","002","5680","Y",
"2017-3563-15/08/2019","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2017-3564-15/08/2019","01",0,"SA","Panel Van","2015","South",,,,,,"Not Towing","Parked","000",,,
"2017-3564-15/08/2019","02",1,"SA","Motor Cars - Sedan","2013","South","Female","025","SA","C ","Full","Not Towing","Straight Ahead","001","5163",,
"2017-3565-15/08/2019","01",0,"SA","Taxi Cab","2014","South West","Male","031","SA","C ","Full","Not Towing","Straight Ahead","001","5037",,
"2017-3565-15/08/2019","02",0,"SA","Utility","2013","North West","Male","052","SA","C ","Full","Not Towing","Right Turn","001","5090",,
"2017-3566-15/08/2019","01",0,"SA","Motor Cars - Sedan","2006","South West","Male","018","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","001","5089",,
"2017-3566-15/08/2019","02",0,,"Guard Rail",,,,,,,,,,,,,
"2017-3567-15/08/2019","01",1,"SA","Motor Cycle","1982","North","Male","044","SA","C R ","Full","Not Towing","Stopped on Carriageway","001","5061",,
"2017-3567-15/08/2019","02",0,"SA","Station Wagon","2010","North","Female","035","SA","C ","Full","Not Towing","Left Turn","001","5037",,
"2017-3568-15/08/2019","01",1,,"Pedal Cycle",,"East","Male","046",,,,,"Straight Ahead","001","5047",,
"2017-3568-15/08/2019","02",0,"SA","Utility","2008","East","Male","033","UNKNOWN","HRR ","Full","Not Towing","Left Turn","001","5169",,
"2017-3569-15/08/2019","01",1,"SA","Motor Cars - Sedan","2001","North East","Female","028","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5280",,
"2017-3570-15/08/2019","01",0,"SA","Motor Cars - Sedan","2000","East","Male","044","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5012",,
"2017-3570-15/08/2019","02",0,"SA","Utility","2004","East","Male","020","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","XXXX",,
"2017-3570-15/08/2019","03",0,"SA","Motor Cars - Sedan","1990","East",,,,,,"Not Towing","Parked","000",,,
"2017-3571-15/08/2019","01",0,"SA","Motor Cars - Sedan","2016","North","Female","075","SA","C ","Full","Not Towing","Right Turn","001","5052",,
"2017-3571-15/08/2019","02",0,"SA","Motor Cars - Sedan","1997","South","Female","020","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5087",,
"2017-3572-15/08/2019","01",0,"SA","Utility","2012","East","Male","056","SA","C R ","Full","Trailer","Straight Ahead","002","5051",,
"2017-3572-15/08/2019","02",0,"SA","Utility","2015","West","Male","026","SA","C ","Full","Not Towing","U Turn","001","XXXX",,
"2017-3573-15/08/2019","01",0,"SA","Motor Cars - Sedan","2009","West","Male","XXX","SA","C R ","Full","Not Towing","Right Turn","001","5501",,
"2017-3573-15/08/2019","02",0,"SA","Station Wagon","2002","East","Female","079","SA","C ","Full","Not Towing","Straight Ahead","001","5501",,
"2017-3574-15/08/2019","01",0,"SA","Motor Cars - Sedan","2003","North West","Male","022","SA","C ","Full","Not Towing","Straight Ahead","001","5120",,
"2017-3574-15/08/2019","02",0,"SA","Station Wagon","2005","North East","Female","023","SA","C ","Full","Not Towing","Straight Ahead","002","5115",,
"2017-3575-15/08/2019","01",0,"SA","Motor Cars - Sedan","XXXX","North East","Male","032","SA","C ","Full","Not Towing","Straight Ahead","001","5076",,
"2017-3575-15/08/2019","02",0,"SA","Station Wagon","2008","North East","Female","040","SA","C ","Full","Not Towing","Swerving","002","5086",,
"2017-3575-15/08/2019","03",0,,"Stobie Pole",,,,,,,,,,,,,
"2017-3576-15/08/2019","01",0,"SA","Utility","2013","North","Female","043","SA","LR","Full","Not Towing","Straight Ahead","001","5291",,
"2017-3576-15/08/2019","02",0,"UNKNOWN","BDOUBLE - ROAD TRAIN","XXXX","North","Unknown","XXX","UNKNOWN","XX","Unknown",,"Left Turn","001","XXXX",,
"2017-3577-15/08/2019","01",0,"SA","Utility","2005","North East","Male","070","SA","C R ","Full","Not Towing","Straight Ahead","002","5085",,
"2017-3577-15/08/2019","02",0,"SA","Panel Van","2004","North East","Male","XXX","SA","C ","Full","Not Towing","Straight Ahead","001","5125",,
"2017-3578-15/08/2019","01",0,"SA","Station Wagon","2015","South","Female","053","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5040",,
"2017-3578-15/08/2019","02",0,"SA","Motor Cars - Sedan","2003","South","Unknown","XXX","UNKNOWN","XX","Unknown","Not Towing","Straight Ahead","001","5169",,
"2017-3579-15/08/2019","01",0,"SA","Motor Cars - Sedan","2007","North West","Female","051","SA","C ","Full","Not Towing","Straight Ahead","001","5010",,
"2017-3579-15/08/2019","02",0,"SA","Motor Cars - Sedan","2007","North West","Male","048","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5045",,
"2017-3579-15/08/2019","03",0,"SA","Utility","2010","North West","Male","066","SA","HCR ","Full","Not Towing","Stopped on Carriageway","001","5108",,
"2017-3580-15/08/2019","01",1,"SA","Station Wagon","2004","North","Female","060","SA","XX","Unknown","Not Towing","Straight Ahead","002","5158",,
"2017-3580-15/08/2019","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Stopped on Carriageway","001","XXXX",,
"2017-3580-15/08/2019","03",0,"SA","Motor Cars - Sedan","2001","North","Female","017","SA","C ","Provisional 1 ","Not Towing","Stopped on Carriageway","001","5158",,
"2017-3580-15/08/2019","04",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Stopped on Carriageway","001","XXXX",,
"2017-3581-15/08/2019","01",0,"SA","Motor Cars - Sedan","2007","South","Male","064","SA","C ","Full","Not Towing","Stopped on Carriageway","003","5051",,
"2017-3581-15/08/2019","02",0,"SA","OMNIBUS","1997","South","Male","035","SA","MC","Full","Not Towing","Overtaking - on Right","016","5082",,
"2017-3582-15/08/2019","01",1,"SA","Motor Cars - Sedan","2006","South East","Female","033","UNKNOWN","C ","Full","Not Towing","Straight Ahead","001","5098",,
"2017-3582-15/08/2019","02",0,"SA","Motor Cars - Sedan","2006","South West","Male","036","SA","C ","Full","Not Towing","Left Turn","004","XXXX",,
"2017-3582-15/08/2019","03",0,"SA","Station Wagon","2008","North West","Female","028","UNKNOWN","C ","Full","Not Towing","Stopped on Carriageway","001","5540",,
"2017-3582-15/08/2019","04",0,,"Other Inanimate Object",,,,,,,,,,,,,
"2017-3583-15/08/2019","01",1,"SA","Motor Cars - Sedan","2000","South East","Male","049","SA","MC","Full","Not Towing","Right Turn","001","5371",,
"2017-3583-15/08/2019","02",0,"SA","RIGID TRUCK LGE GE 4.5T","2007","South West","Male","027","SA","HR","Full","Not Towing","Straight Ahead","002","5110",,
"2017-3584-15/08/2019","01",1,"SA","Motor Cycle","1984","South","Male","034","SA","C RD","Full","Not Towing","Left Turn","001","5049","Y",
"2017-3585-15/08/2019","01",0,"SA","Motor Cars - Sedan","2000","North East","Female","042","SA","C ","Full","Not Towing","Left Turn","001","5090",,
"2017-3585-15/08/2019","02",0,,"Stobie Pole",,,,,,,,,,,,,
"2017-3586-15/08/2019","01",1,"SA","Motor Cars - Sedan","1998","South East","Male","XXX","SA","C ","Provisional 1 ","Not Towing","Swerving","001","5084","Y",
"2017-3586-15/08/2019","02",0,,"Sign Post",,,,,,,,,,,,,
"2017-3587-15/08/2019","01",3,"SA","Motor Cars - Sedan","1969","South West","Male","XXX","SA","C R ","Full","Not Towing","Straight Ahead","003","5520",,
"2017-3587-15/08/2019","02",2,"SA","Station Wagon","2015","North West","Male","048","SA","C ","Full","Not Towing","Right Turn","002","5491",,
"2017-3588-15/08/2019","01",1,"SA","Station Wagon","2016","West","Male","077","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5162",,
"2017-3588-15/08/2019","02",0,"SA","Motor Cars - Sedan","2000","West","Male","030","SA","C R ","Full","Not Towing","Left Turn","001","5159",,
"2017-3589-15/08/2019","01",1,,"Pedal Cycle",,"South","Female","032",,,,,"Straight Ahead","001","5043",,
"2017-3589-15/08/2019","02",0,"SA","Motor Cars - Sedan","2011","South","Female","056","SA","C ","Full","Not Towing","Parking - Parallel","001","5159",,
"2017-3590-15/08/2019","01",0,"SA","Motor Cars - Sedan","2015","North","Female","025","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5015",,
"2017-3590-15/08/2019","02",0,"SA","SEMI TRAILER","2014","North","Male","048","SA","MC","Full","Trailer","Straight Ahead","001","5107",,
"2017-3590-15/08/2019","03",0,"SA","Motor Cars - Sedan","2016","North","Female","055","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5017",,
"2017-3591-15/08/2019","01",0,"SA","Utility","2010","South West","Male","042","SA","MR","Full","Not Towing","Stopped on Carriageway","001","5097",,
"2017-3591-15/08/2019","02",0,"SA","Motor Cars - Sedan","2017","South West","Male","025","SA","C ","Full","Not Towing","Straight Ahead","001","5107",,
"2017-3592-15/08/2019","01",0,,"Pedal Cycle",,"South East","Male","028",,,,,"Straight Ahead","001","5073",,
"2017-3592-15/08/2019","02",0,"UNKNOWN","Motor Cars - Sedan","XXXX","South East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2017-3593-15/08/2019","01",0,"SA","Other Defined Special Vehicle","2015","East","Female","034","SA","MCR ","Full","Not Towing","Straight Ahead","001","XXXX",,
"2017-3593-15/08/2019","02",0,"SA","Motor Cars - Sedan","2003","North East","Unknown","XXX","UNKNOWN","XX","Unknown","Not Towing","Parked","001","XXXX",,
"2017-3593-15/08/2019","03",1,,"Pedestrian on Road",,"West","Female","020",,,,,"Pushing or Working on Vehicle",,"XXXX",,
"2017-3593-15/08/2019","04",0,,"Other Inanimate Object",,,,,,,,,,,,,
"2017-3594-15/08/2019","01",1,"SA","Motor Cars - Sedan","2015","North West","Female","029","SA","C ","Full","Not Towing","Swerving","001","5415",,
"2017-3594-15/08/2019","02",0,,"Tree",,,,,,,,,,,,,
"2017-3595-15/08/2019","01",0,"SA","Station Wagon","2004","South West","Female","017","SA","C ","Learners","Not Towing","Left Turn","002","XXXX",,
"2017-3595-15/08/2019","02",0,,"Pole - not Stobie",,,,,,,,,,,,,
"2017-3596-15/08/2019","01",0,"SA","Motor Cars - Sedan","1997","North West",,,,,,"Not Towing","Parked","000",,,
"2017-3596-15/08/2019","02",0,"UNKNOWN","Motor Cars - Sedan","XXXX","North West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2017-3596-15/08/2019","03",0,"UNKNOWN","Motor Cars - Sedan","XXXX","North West",,,,,,"Unknown","Parked","000",,,
"2017-3597-15/08/2019","01",0,"SA","Motor Cars - Sedan","1999","East","Male","027","SA","C ","Unlicenced","Not Towing","Right Turn","001","5073",,
"2017-3597-15/08/2019","02",0,"SA","Station Wagon","1997","West","Male","023","SA","C ","Full","Not Towing","Straight Ahead","001","5089",,
"2017-3598-15/08/2019","01",0,"SA","Motor Cars - Sedan","2008","North","Male","064","SA","HR","Full","Not Towing","Stopped on Carriageway","001","5065",,
"2017-3598-15/08/2019","02",0,"SA","RIGID TRUCK LGE GE 4.5T","2007","North","Male","037","SA","HCR ","Full","Not Towing","Straight Ahead","001","5244",,
"2017-3599-15/08/2019","01",1,,"Pedal Cycle",,"South West","Male","010",,,,,"Straight Ahead","001","5114",,
"2017-3599-15/08/2019","02",0,"SA","Motor Cars - Sedan","1997","North West","Female","051","SA","C ","Full","Not Towing","Leaving Private Driveway","001","5114",,
"2017-3600-15/08/2019","01",0,"NSW","Station Wagon","2016","South West","Male","040","UNKNOWN","C ","Full","Not Towing","Straight Ahead","002","6330",,
"2017-3600-15/08/2019","02",0,,"Tree",,,,,,,,,,,,,
"2017-3601-15/08/2019","01",0,"SA","Utility","2016","South East","Male","057","SA","C R ","Full","Not Towing","Stopped on Carriageway","001","5153",,
"2017-3601-15/08/2019","02",0,"SA","Motor Cars - Sedan","2006","South East","Female","038","SA","C ","Full","Not Towing","Straight Ahead","003","5153",,
"2017-3602-15/08/2019","01",2,"SA","Motor Cars - Sedan","2012","North","Female","064","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5173",,
"2017-3602-15/08/2019","02",0,"SA","Motor Cars - Sedan","2010","North","Male","057","SA","MR","Full","Not Towing","Right Turn","001","5042",,
"2017-3603-15/08/2019","01",1,"SA","Motor Cars - Sedan","2000","North","Male","024","SA","C ","Full","Not Towing","Straight Ahead","001","5115",,
"2017-3603-15/08/2019","02",1,"SA","Motor Cars - Sedan","2016","South","Male","026","SA","C ","Full","Not Towing","Right Turn","001","5108",,
"2017-3604-15/08/2019","01",0,"SA","Taxi Cab","2015","North","Male","069","SA","C ","Full","Not Towing","Right Turn","001","5085",,
"2017-3604-15/08/2019","02",1,,"Pedestrian on Road",,"South","Female","054",,,,,"Crossing without Control",,"5251",,
"2017-3605-15/08/2019","01",0,"SA","Motor Cars - Sedan","2003","South East","Male","021","SA","C ","Provisional 2","Not Towing","Left Turn","002","5073",,
"2017-3605-15/08/2019","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2017-3606-15/08/2019","01",0,"SA","Motor Cars - Sedan","2000","East","Unknown","XXX","UNKNOWN","XX","Unknown","Not Towing","Straight Ahead","001","XXXX",,
"2017-3606-15/08/2019","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2017-3607-15/08/2019","01",1,"SA","Utility","2012","East","Male","070","SA","C ","Full","Not Towing","Straight Ahead","001","5044",,
"2017-3607-15/08/2019","02",0,"SA","Motor Cars - Sedan","1985","East","Male","086","SA","C ","Full","Not Towing","UnParking - Parallel","001","5034",,
"2017-3608-15/08/2019","01",0,"SA","RIGID TRUCK LGE GE 4.5T","2008","South","Male","058","UNKNOWN","HC","Full","Not Towing","Entering Private Driveway","001","5087",,
"2017-3608-15/08/2019","02",0,"SA","Motor Cars - Sedan","2003","South","Female","035","UNKNOWN","C ","Full","Not Towing","Straight Ahead","002","XXXX",,
"2017-3609-15/08/2019","01",0,"SA","Motor Cars - Sedan","2016","West","Male","053","SA","C ","Full","Not Towing","Parked","001","XXXX",,
"2017-3609-15/08/2019","02",0,"SA","Utility","2013","West","Male","030","SA","C ","Full","Not Towing","Straight Ahead","001","XXXX",,
"2017-3610-15/08/2019","01",2,"SA","Motor Cars - Sedan","2000","South East","Male","080","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5008",,
"2017-3610-15/08/2019","02",0,"SA","Utility","2008","South East","Male","028","SA","MR","Full","Not Towing","Straight Ahead","004","5086",,
"2017-3611-15/08/2019","01",1,"SA","Utility","2010","West","Male","024","SA","C ","Full","Not Towing","Straight Ahead","001","5011",,
"2017-3611-15/08/2019","02",0,,"Tree",,,,,,,,,,,,,
"2017-3612-15/08/2019","01",0,,"Pedal Cycle",,"North East","Male","055",,,,,"Straight Ahead","001","XXXX",,
"2017-3612-15/08/2019","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Entering Private Driveway","001","XXXX",,
"2017-3613-15/08/2019","01",0,"SA","RIGID TRUCK LGE GE 4.5T","2008","North East",,,,,,"Not Towing","Parked","000",,,
"2017-3613-15/08/2019","02",0,"SA","OMNIBUS","2003","North East","Male","049","SA","HR","Full","Not Towing","Parking - Parallel","010","5008",,
"2017-3614-15/08/2019","01",0,"NSW","Motor Vehicle - Type Unknown","XXXX","East","Male","032","UNKNOWN","XX","Unknown","Not Towing","Stopped on Carriageway","003","XXXX",,
"2017-3614-15/08/2019","02",0,"SA","Station Wagon","2011","East","Female","054","SA","C ","Full","Not Towing","Right Turn","001","5069",,
