"REPORT_ID","Unit No","No Of Cas","Veh Reg State","Unit Type","Veh Year","Direction Of Travel","Sex","Age","Lic State","Licence Class","Licence Type","Towing","Unit Movement","Number Occupants","Postcode","Rollover","Fire"
"2018-5392-17/01/2020","01",0,"SA","RIGID TRUCK LGE GE 4.5T","2016","North East","Male","031","SA","HCR ","Full","Not Towing","Swerving","001","5725",,
"2018-5392-17/01/2020","02",1,"SA","Motor Cars - Sedan","2004","North East","Female","069","SA","C ","Full","Not Towing","Straight Ahead","001","5108",,
"2018-5393-17/01/2020","01",0,"SA","Motor Cars - Sedan","1995","South West","Unknown","XXX","UNKNOWN","XX","Unknown","Not Towing","Straight Ahead","001","XXXX",,
"2018-5393-17/01/2020","02",0,,"Pole - not Stobie",,,,,,,,,,,,,
"2018-5394-17/01/2020","01",0,"VIC","RIGID TRUCK LGE GE 4.5T","2005","South","Male","027","SA","HC","Full","Not Towing","Straight Ahead","001","5046",,
"2018-5394-17/01/2020","02",0,"SA","Panel Van","2006","West","Male","061","SA","C ","Full","Not Towing","Straight Ahead","001","5075",,
"2018-5395-17/01/2020","01",0,"SA","Motor Cars - Sedan","2001","West","Female","018","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","001","5096",,
"2018-5395-17/01/2020","02",0,"SA","OMNIBUS","2010","North","Male","062","SA","HCR ","Full","Not Towing","Left Turn","006","5114",,
"2018-5396-17/01/2020","01",1,"SA","Motor Cars - Sedan","2008","South","Female","024","SA","C ","Full","Not Towing","Straight Ahead","002","XXXX",,
"2018-5396-17/01/2020","02",0,"SA","Utility","2010","East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Right Turn","001","XXXX",,
"2018-5397-17/01/2020","01",0,"SA","Station Wagon","2008","East","Male","069","SA","C ","Full","Not Towing","Swerving","002","5039",,
"2018-5397-17/01/2020","02",0,"SA","RIGID TRUCK LGE GE 4.5T","2010","East","Male","054","SA","HCR ","Full","Not Towing","Straight Ahead","001","5255",,
"2018-5398-17/01/2020","01",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2018-5398-17/01/2020","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Stopped on Carriageway","001","XXXX",,
"2018-5398-17/01/2020","03",1,"SA","Station Wagon","2008","North East","Female","054","SA","C ","Full","Not Towing","Stopped on Carriageway","001","XXXX",,
"2018-5399-17/01/2020","01",0,"SA","Motor Cars - Sedan","2017","South East","Female","018","SA","C ","Provisional 2","Not Towing","Right Turn","001","5290",,
"2018-5399-17/01/2020","02",0,"SA","Motor Cars - Sedan","2004","North West","Male","053","SA","HC","Full","Not Towing","Straight Ahead","001","5276",,
"2018-5400-17/01/2020","01",0,"SA","Utility","2004","South East","Male","035","SA","C ","Probationary","Not Towing","Left Turn","001","5453",,
"2018-5401-17/01/2020","01",0,"SA","Motor Cars - Sedan","2005","South","Male","033","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5037",,
"2018-5401-17/01/2020","02",0,"SA","Forward Control Passenger Van","2017","South","Female","022","SA","C ","Full","Not Towing","Straight Ahead","001","XXXX",,
"2018-5402-17/01/2020","01",0,"SA","Station Wagon","2009","South","Female","044","SA","C ","Full","Not Towing","Stopped on Carriageway","003","5159",,
"2018-5402-17/01/2020","02",0,"SA","Utility","2015","South","Male","038","SA","C R ","Full","Not Towing","Straight Ahead","001","5169",,
"2018-5403-17/01/2020","01",0,"SA","Motor Cars - Sedan","2013","North","Male","048","SA","C ","Full","Not Towing","Straight Ahead","001","5107",,
"2018-5403-17/01/2020","02",0,"UNKNOWN","RIGID TRUCK LGE GE 4.5T","XXXX","North","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2018-5404-17/01/2020","01",0,"SA","Motor Cars - Sedan","2001","South","Female","022","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","001","5159",,
"2018-5404-17/01/2020","02",0,"SA","Station Wagon","2010","South","Male","066","SA","HC","Full","Not Towing","Stopped on Carriageway","001","5041",,
"2018-5405-17/01/2020","01",0,"SA","Motor Cars - Sedan","2006","North West","Male","060","SA","C ","Full","Not Towing","Straight Ahead","001","5008",,
"2018-5405-17/01/2020","02",1,"SA","Motor Cars - Sedan","2012","North West","Female","073","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5011",,
"2018-5405-17/01/2020","03",0,"VIC","Utility","2008","North West","Male","XXX","SA","MRR ","Full","Not Towing","Stopped on Carriageway","001","5095",,
"2018-5405-17/01/2020","04",0,"SA","Station Wagon","2008","North West","Male","XXX","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5241",,
"2018-5406-17/01/2020","01",0,"SA","RIGID TRUCK LGE GE 4.5T","2006","West","Male","025","SA","MR","Full","Not Towing","Left Turn","002","5110",,
"2018-5406-17/01/2020","02",0,"SA","Motor Cars - Sedan","2017","West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Left Turn","001","XXXX",,
"2018-5407-17/01/2020","01",0,"SA","Motor Cars - Sedan","2009","North East","Male","018","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","001","5125",,
"2018-5407-17/01/2020","02",0,"SA","OMNIBUS","2010","South West","Female","055","SA","HR","Full","Not Towing","Right Turn","001","5095",,
"2018-5408-17/01/2020","01",0,"SA","RIGID TRUCK LGE GE 4.5T","2006","North","Male","033","SA","HR","Full","Not Towing","Straight Ahead","001","5131",,
"2018-5408-17/01/2020","02",0,"SA","Utility","2015","North","Male","022","SA","C ","Full","Not Towing","Swerving","001","5501",,
"2018-5409-17/01/2020","01",2,"SA","Station Wagon","2008","North","Female","057","SA","C ","Full","Not Towing","Straight Ahead","003","5091",,
"2018-5409-17/01/2020","02",0,"SA","Station Wagon","2002","North","Male","085","SA","C ","Full","Not Towing","Straight Ahead","001","5091",,
"2018-5410-17/01/2020","01",1,"SA","Motor Cars - Sedan","2004","North","Female","026","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5162",,
"2018-5410-17/01/2020","02",0,"SA","Motor Cars - Sedan","2012","North","Female","056","SA","C ","Full","Not Towing","Straight Ahead","001","5072",,
"2018-5411-17/01/2020","01",0,"SA","Motor Cars - Sedan","2001","South","Male","095","SA","C ","Full","Not Towing","Right Turn","002","5061",,
"2018-5411-17/01/2020","02",0,,"Sign Post",,,,,,,,,,,,,
"2018-5412-17/01/2020","01",0,"SA","RIGID TRUCK LGE GE 4.5T","2012","South West","Male","062","SA","MCR ","Full","Trailer","Straight Ahead","001","5117",,
"2018-5412-17/01/2020","02",0,"SA","Motor Cars - Sedan","2016","North West","Male","025","SA","C ","Full","Not Towing","Left Turn","001","XXXX",,
"2018-5413-17/01/2020","01",0,"SA","Scooter","2008","North","Male","024","SA","C ","Unlicenced","Not Towing","Straight Ahead","001","5038",,
"2018-5413-17/01/2020","02",0,"SA","Motor Cars - Sedan","2012","North","Female","066","SA","C ","Full","Not Towing","Straight Ahead","001","5067",,
"2018-5414-17/01/2020","01",0,"SA","Motor Cars - Sedan","2008","North West","Female","057","SA","C ","Full","Not Towing","Right Turn","001","5073",,
"2018-5414-17/01/2020","02",0,"UNKNOWN","Tram",,"North West","Unknown","XXX",,,,,"Straight Ahead","001","XXXX",,
"2018-5415-17/01/2020","01",0,"SA","Motor Cars - Sedan","1997","South","Male","022","SA","C ","Full","Not Towing","Straight Ahead","002","5116",,
"2018-5415-17/01/2020","02",0,"SA","Motor Cars - Sedan","2001","South","Male","019","UNKNOWN","C ","Full","Not Towing","Straight Ahead","001","5007",,
"2018-5415-17/01/2020","03",0,"TAS","Motor Cars - Sedan","2000","South","Male","025","TAS","C ","Full","Not Towing","Straight Ahead","001","7321",,
"2018-5416-17/01/2020","01",0,"SA","Station Wagon","2000","South East","Male","019","SA","XX","Unlicenced","Not Towing","Entering Private Driveway","001","5108",,
"2018-5416-17/01/2020","02",0,"SA","Motor Cars - Sedan","2018","South East",,,,,,"Unknown","Parked","000",,,
"2018-5416-17/01/2020","03",0,"SA","Station Wagon","2012","South East",,,,,,"Unknown","Parked","000",,,
"2018-5416-17/01/2020","04",0,"SA","Motor Cars - Sedan","2013","South East",,,,,,"Unknown","Parked","000",,,
"2018-5416-17/01/2020","05",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2018-5416-17/01/2020","06",0,,"Other Inanimate Object",,,,,,,,,,,,,
"2018-5417-17/01/2020","01",0,"SA","Motor Cars - Sedan","2002","North","Female","033","SA","C ","Unlicenced","Not Towing","Straight Ahead","001","5062",,
"2018-5417-17/01/2020","02",0,"SA","Motor Cars - Sedan","2010","South","Female","018","SA","C ","Provisional 1 ","Not Towing","Right Turn","001","5152",,
"2018-5418-17/01/2020","01",1,"VIC","Station Wagon","1996","South East","Male","058","SA","C ","Full","Trailer","Overtaking - on Right","001","5210","Y","Y"
"2018-5418-17/01/2020","02",1,"VIC","Utility","2014","North West","Male","026","SA","MC","Full","Not Towing","Straight Ahead","001","5271",,
"2018-5419-17/01/2020","01",1,"SA","Motor Cars - Sedan","2007","North East","Male","066","SA","C ","Full","Not Towing","Stopped on Carriageway","004","5125",,
"2018-5419-17/01/2020","02",0,"SA","Motor Cars - Sedan","2010","North East","Male","028","SA","C ","Full","Not Towing","Straight Ahead","001","5085",,
"2018-5419-17/01/2020","03",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Stopped on Carriageway","001","XXXX",,
"2018-5420-17/01/2020","01",0,"SA","Motor Cars - Sedan","2005","East","Male","058","SA","C R ","Full","Not Towing","Stopped on Carriageway","001","5084",,
"2018-5420-17/01/2020","02",1,"SA","Motor Cars - Sedan","2003","East","Female","XXX","SA","XX","Unlicenced","Not Towing","Straight Ahead","001","5023",,
"2018-5421-17/01/2020","01",0,"SA","Motor Cars - Sedan","1999","North West","Male","018","SA","C ","Provisional 1 ","Not Towing","Swerving","002","5109",,
"2018-5421-17/01/2020","02",0,"SA","Station Wagon","2014","North West","Female","033","SA","C ","Full","Not Towing","Straight Ahead","001","5109",,
"2018-5422-17/01/2020","01",0,"SA","Motor Cars - Sedan","2006","East","Male","028","SA","C ","Full","Not Towing","Straight Ahead","001","5084",,
"2018-5422-17/01/2020","02",0,"SA","Motor Cars - Sedan","2002","East",,,,,,"Not Towing","Parked","000",,,
"2018-5423-17/01/2020","01",1,"SA","Motor Cars - Sedan","1999","South West","Male","026","SA","C ","Full","Not Towing","Straight Ahead","001","5115",,
"2018-5423-17/01/2020","02",0,,"Stobie Pole",,,,,,,,,,,,,
"2018-5423-17/01/2020","03",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2018-5424-17/01/2020","01",0,"SA","Motor Cars - Sedan","2007","South","Male","020","SA","C ","Full","Not Towing","Straight Ahead","001","5000",,
"2018-5424-17/01/2020","02",0,"SA","Motor Cars - Sedan","2000","West","Male","035","SA","XX","Unlicenced","Not Towing","Straight Ahead","002","5000",,
"2018-5425-17/01/2020","01",0,"SA","Motor Cars - Sedan","1989","South East","Female","021","SA","C ","Provisional 1 ","Not Towing","Right Turn","001","5081",,
"2018-5425-17/01/2020","02",0,"SA","Utility","2010","North East","Male","032","SA","C ","Full","Not Towing","Straight Ahead","001","5087",,
"2018-5425-17/01/2020","03",0,"SA","Motor Cars - Sedan","1999","North East","Male","064","SA","C ","Full","Not Towing","Straight Ahead","001","5125",,
"2018-5426-17/01/2020","01",0,"SA","Utility","2008","North","Male","028","SA","C ","Full","Not Towing","Right Turn","001","5108",,
"2018-5426-17/01/2020","02",0,,"Traffic Signal Pole",,,,,,,,,,,,,
"2018-5427-17/01/2020","01",0,"SA","Motor Cars - Sedan","1999","South","Male","025","SA","C ","Learners","Not Towing","Straight Ahead","002","5113",,
"2018-5427-17/01/2020","02",0,"SA","Motor Cars - Sedan","2008","South","Female","038","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5502",,
"2018-5427-17/01/2020","03",0,"SA","Motor Cars - Sedan","2007","South","Male","051","SA","MC","Full","Not Towing","Stopped on Carriageway","001","5114",,
"2018-5428-17/01/2020","01",1,"SA","Station Wagon","2006","South West","Male","065","SA","HC","Full","Not Towing","Straight Ahead","001","5116",,
"2018-5428-17/01/2020","02",0,"SA","Station Wagon","1995","South West","Male","035","SA","MR","Full","Not Towing","Straight Ahead","001","5116",,
"2018-5428-17/01/2020","03",0,"UNKNOWN","Station Wagon","XXXX","South West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Stopped on Carriageway","001","XXXX",,
"2018-5429-17/01/2020","01",0,"SA","Motor Cars - Sedan","2012","South","Female","050","SA","C ","Full","Not Towing","Straight Ahead","001","5169",,
"2018-5429-17/01/2020","02",0,,"Pedal Cycle",,"East","Male","013",,,,,"Straight Ahead","001","5169",,
"2018-5430-17/01/2020","01",1,"SA","Motor Cars - Sedan","2006","South East","Male","051","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5251",,
"2018-5430-17/01/2020","02",0,"SA","Panel Van","1995","South East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2018-5431-17/01/2020","01",1,"SA","Motor Cars - Sedan","2010","North","Female","028","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5083",,
"2018-5431-17/01/2020","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2018-5432-17/01/2020","01",0,"SA","Station Wagon","2017","North West","Male","050","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5068",,
"2018-5432-17/01/2020","02",0,"SA","Motor Cars - Sedan","2015","North West","Female","054","SA","C ","Full","Not Towing","Straight Ahead","001","5068",,
"2018-5433-17/01/2020","01",1,"SA","Motor Cars - Sedan","2010","North","Female","045","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5072",,
"2018-5433-17/01/2020","02",0,"SA","Station Wagon","2007","North","Female","071","SA","C ","Full","Not Towing","Straight Ahead","001","5065",,
"2018-5434-17/01/2020","01",0,"SA","RIGID TRUCK LGE GE 4.5T","1986","North West","Male","057","SA","HR","Full","Not Towing","Entering Private Driveway","001","5008",,
"2018-5434-17/01/2020","02",0,"SA","Station Wagon","2014","North West","Unknown","XXX","UNKNOWN","XX","Unknown","Not Towing","Straight Ahead","001","5092",,
"2018-5435-17/01/2020","01",0,"SA","Utility","2010","South","Male","063","SA","HRR ","Full","Not Towing","Right Turn","001","5152",,
"2018-5435-17/01/2020","02",0,"SA","Motor Cars - Sedan","2013","North West","Female","046","SA","C ","Full","Not Towing","Right Turn","001","5159",,
"2018-5436-17/01/2020","01",0,"SA","Motor Cars - Sedan","2017","South","Female","060","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5033",,
"2018-5436-17/01/2020","02",0,"SA","Motor Cycle","2007","South","Male","055","SA","HRR ","Full","Not Towing","Straight Ahead","001","5096",,
"2018-5437-17/01/2020","01",0,"SA","Motor Cars - Sedan","2001","South East","Female","018","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5575",,
"2018-5437-17/01/2020","02",0,,"Wire Rope Barrier",,,,,,,,,,,,,
"2018-5438-17/01/2020","01",1,"SA","Motor Cars - Sedan","2003","North West","Female","025","SA","C ","Full","Not Towing","Straight Ahead","001","5107",,
"2018-5438-17/01/2020","02",0,"SA","Utility","2012","North West","Male","026","SA","C ","Full","Not Towing","Straight Ahead","001","5501",,
"2018-5438-17/01/2020","03",0,"SA","Motor Cars - Sedan","2009","North West","Male","033","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5062",,
"2018-5439-17/01/2020","01",1,"VIC","RIGID TRUCK LGE GE 4.5T","2001","North","Male","031","SA","HR","Full","Not Towing","Straight Ahead","001","5167",,
"2018-5439-17/01/2020","02",1,"SA","Utility","2016","North","Male","041","SA","HRR ","Full","Not Towing","Straight Ahead","001","5159",,
"2018-5439-17/01/2020","03",0,"SA","Station Wagon","2007","North","Male","042","SA","C ","Full","Not Towing","Straight Ahead","001","5048",,
"2018-5439-17/01/2020","04",1,"SA","Motor Cars - Sedan","2007","North","Female","058","SA","C ","Full","Not Towing","Straight Ahead","001","5159",,
"2018-5439-17/01/2020","05",0,"SA","Motor Cars - Sedan","2008","North","Female","045","SA","C ","Full","Not Towing","Straight Ahead","001","5159",,
"2018-5440-17/01/2020","01",0,,"Pedal Cycle",,"North","Female","039",,,,,"Straight Ahead","001","5063",,
"2018-5440-17/01/2020","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Left Turn","001","XXXX",,
"2018-5441-17/01/2020","01",0,"SA","Station Wagon","2017","West","Male","068","SA","LRR ","Full","Not Towing","Straight Ahead","002","5162",,
"2018-5441-17/01/2020","02",0,"SA","Motor Cars - Sedan","1998","East","Male","020","SA","C ","Provisional 1 ","Not Towing","Right Turn","002","5163",,
"2018-5442-17/01/2020","01",1,"SA","Motor Cars - Sedan","2010","West","Female","032","SA","HR","Full","Not Towing","Stopped on Carriageway","001","5062",,
"2018-5442-17/01/2020","02",0,"SA","Motor Cars - Sedan","2005","West","Male","052","SA","C ","Full","Not Towing","Left Turn","001","5046",,
"2018-5443-17/01/2020","01",0,"SA","Motor Cars - Sedan","2001","West","Male","031","SA","C ","Full","Not Towing","Straight Ahead","001","5087",,
"2018-5443-17/01/2020","02",0,"SA","Motor Cars - Sedan","2005","West","Male","024","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5084",,
"2018-5443-17/01/2020","03",0,"SA","Other Defined Special Vehicle","2001","West","Male","024","SA","MR","Full","Not Towing","Stopped on Carriageway","001","5127",,
"2018-5444-17/01/2020","01",1,"SA","Station Wagon","2016","North West","Male","056","SA","C ","Full","Not Towing","Straight Ahead","001","5066",,
"2018-5444-17/01/2020","02",2,"SA","Station Wagon","2004","North East","Female","064","SA","C ","Full","Not Towing","Straight Ahead","003","5244",,
"2018-5445-17/01/2020","01",1,"SA","Station Wagon","1996","South","Female","029","SA","C ","Full","Not Towing","Swerving","001","5251",,
"2018-5445-17/01/2020","02",0,,"Tree",,,,,,,,,,,,,
"2018-5446-17/01/2020","01",0,"SA","SEMI TRAILER","2012","North","Male","023","SA","MCR ","Full","Trailer","Swerving","001","5356",,
"2018-5446-17/01/2020","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2018-5447-17/01/2020","01",0,,"Pedal Cycle",,"North","Male","086",,,,,"Straight Ahead","001","5540",,
"2018-5447-17/01/2020","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2018-5448-17/01/2020","01",0,"SA","Motor Cars - Sedan","1997","South East","Male","034","SA","C ","Learners","Not Towing","Straight Ahead","003","5290",,
"2018-5448-17/01/2020","02",0,"SA","Utility","2006","North East","Male","077","SA","C ","Full","Not Towing","Straight Ahead","001","5290",,
"2018-5448-17/01/2020","03",0,"SA","Utility","2018","North East","Male","045","SA","HCR ","Full","Not Towing","Stopped on Carriageway","001","5290",,
"2018-5449-17/01/2020","01",1,"SA","Motor Cars - Sedan","2003","West","Female","056","SA","C ","Full","Not Towing","Leaving Private Driveway","001","5084",,
"2018-5449-17/01/2020","02",0,"SA","Panel Van","2012","South","Male","050","SA","HC","Full","Not Towing","Straight Ahead","001","5025",,
"2018-5450-17/01/2020","01",0,"VIC","Station Wagon","2003","South West","Male","036","VIC","XX","Unknown","Trailer","Right Turn","002","5063",,
"2018-5450-17/01/2020","02",0,"SA","SEMI TRAILER","2014","South West","Male","045","SA","HC","Full","Trailer","Right Turn","001","5125",,
"2018-5451-17/01/2020","01",1,"SA","Station Wagon","2012","South West","Female","045","SA","C ","Full","Not Towing","Straight Ahead","001","5373",,
"2018-5451-17/01/2020","02",0,"SA","Other Defined Special Vehicle","2010","North East","Male","034","SA","MC","Full","Agricultural Implement","Straight Ahead","001","5400",,
"2018-5452-17/01/2020","01",0,"SA","Motor Cars - Sedan","2006","South","Female","037","SA","C RD","Full","Not Towing","Straight Ahead","003","5266",,
"2018-5452-17/01/2020","02",0,,"Tree",,,,,,,,,,,,,
"2018-5453-17/01/2020","01",0,"SA","Motor Cars - Sedan","1997","West","Male","049","SA","C ","Full","Not Towing","Straight Ahead","001","5271",,
"2018-5453-17/01/2020","02",0,,"Tree",,,,,,,,,,,,,
"2018-5454-17/01/2020","01",0,"SA","Motor Cars - Sedan","2003","South West","Male","060","SA","C ","Full","Not Towing","Straight Ahead","001","5108",,
"2018-5454-17/01/2020","02",1,"SA","Station Wagon","2013","South West","Female","048","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5108",,
"2018-5454-17/01/2020","03",0,"SA","Motor Cars - Sedan","2013","South West","Female","028","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5035",,
"2018-5455-17/01/2020","01",0,"SA","Motor Cars - Sedan","2013","North","Male","056","SA","C ","Full","Not Towing","Straight Ahead","001","5069",,
"2018-5455-17/01/2020","02",0,"SA","RIGID TRUCK LGE GE 4.5T","2012","North","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Swerving","001","XXXX",,
"2018-5456-17/01/2020","01",1,"SA","Motor Cars - Sedan","1995","North East","Male","022","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5211",,
"2018-5456-17/01/2020","02",0,,"Tree",,,,,,,,,,,,,
"2018-5457-17/01/2020","01",1,,"Pedal Cycle",,"East","Male","024",,,,,"Straight Ahead","001","5045",,
"2018-5457-17/01/2020","02",0,"SA","Motor Cars - Sedan","2008","East","Female","066","SA","C ","Full","Not Towing","Parking - Angle","001","5095",,
"2018-5458-17/01/2020","01",0,"SA","Station Wagon","2016","North","Female","033","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5353",,
"2018-5458-17/01/2020","02",2,"SA","Motor Cars - Sedan","1998","North","Male","022","SA","C ","Full","Not Towing","Straight Ahead","003","5107",,
"2018-5459-17/01/2020","01",0,"SA","Station Wagon","2005","North","Male","064","SA","C ","Full","Not Towing","Straight Ahead","001","5108",,
"2018-5459-17/01/2020","02",0,"SA","Motor Cars - Sedan","2008","North","Male","043","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5108",,
"2018-5459-17/01/2020","03",0,"SA","Station Wagon","2017","North","Female","035","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5108",,
"2018-5460-17/01/2020","01",1,"SA","Motor Cars - Sedan","2008","South East","Female","039","SA","C ","Full","Not Towing","Stopped on Carriageway","003","5251",,
"2018-5460-17/01/2020","02",0,"SA","Station Wagon","2010","South East","Female","065","SA","C ","Full","Not Towing","Straight Ahead","001","5256",,
"2018-5461-17/01/2020","01",1,"SA","Motor Cycle","1999","South","Female","059","SA","C R ","Full","Not Towing","Straight Ahead","001","5018",,
"2018-5461-17/01/2020","02",0,"SA","Station Wagon","2016","West","Female","027","SA","C ","Full","Not Towing","Straight Ahead","002","5082",,
"2018-5462-17/01/2020","01",1,"SA","Motor Cars - Sedan","2001","North West","Female","XXX","SA","C ","Full","Not Towing","Left Turn","002","5096",,
"2018-5462-17/01/2020","02",0,"SA","OMNIBUS","1997","North East","Male","066","SA","HR","Full","Not Towing","Straight Ahead","002","5120",,
"2018-5463-17/01/2020","01",0,"SA","Motor Cars - Sedan","2015","North","Male","045","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5073",,
"2018-5463-17/01/2020","02",0,"SA","Station Wagon","2012","North","Female","025","SA","C ","Full","Not Towing","Straight Ahead","001","5073",,
"2018-5463-17/01/2020","03",0,"SA","Motor Cars - Sedan","2003","North","Male","039","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5092",,
"2018-5464-17/01/2020","01",0,"SA","Motor Cars - Sedan","2006","South","Female","032","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5169",,
"2018-5464-17/01/2020","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Right Turn","001","XXXX",,
"2018-5465-17/01/2020","01",0,"SA","SEMI TRAILER","2008","East","Male","048","SA","HC","Full","Trailer","Straight Ahead","001","5501","Y",
"2018-5465-17/01/2020","02",0,"SA","Station Wagon","1999","East",,,,,,"Unknown","Parked","000",,,
"2018-5466-17/01/2020","01",1,"SA","Motor Cars - Sedan","2009","South","Female","022","UNKNOWN","C ","Full","Not Towing","Stopped on Carriageway","001","5010",,
"2018-5466-17/01/2020","02",0,"SA","Station Wagon","2001","South","Male","022","SA","C ","Full","Not Towing","Straight Ahead","001","5065",,
"2018-5467-17/01/2020","01",0,"SA","Motor Cars - Sedan","1996","South","Male","036","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5169",,
"2018-5467-17/01/2020","02",0,"SA","Motor Cars - Sedan","2002","South",,,,,,"Not Towing","Parked","000",,,
"2018-5468-17/01/2020","01",0,"SA","OMNIBUS","1997","South West","Male","053","SA","HR","Full","Not Towing","Straight Ahead","001","5161",,
"2018-5468-17/01/2020","02",0,"SA","Station Wagon","2010","North West","Female","023","SA","C ","Full","Not Towing","Right Turn","001","5213",,
"2018-5469-17/01/2020","01",0,"QLD","Motor Cars - Sedan","2003","North East","Male","021","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5725",,
"2018-5469-17/01/2020","02",0,,"Tree",,,,,,,,,,,,,
"2018-5470-17/01/2020","01",0,"SA","Utility","2002","West","Male","037","SA","MCR ","Full","Not Towing","Straight Ahead","001","5373",,
"2018-5470-17/01/2020","02",1,"SA","Utility","2012","North","Male","060","SA","HR","Full","Not Towing","Straight Ahead","001","5355",,
"2018-5471-17/01/2020","01",0,"SA","Motor Cars - Sedan","2006","East","Male","021","SA","C ","Full","Not Towing","Left Turn","001","5045",,
"2018-5471-17/01/2020","02",0,"SA","Motor Cars - Sedan","2000","North","Female","034","SA","C ","Unlicenced","Not Towing","Straight Ahead","001","5110",,
"2018-5472-17/01/2020","01",1,"SA","Motor Cycle","2007","North","Male","021","SA","C ","Full","Not Towing","Straight Ahead","001","5000","Y",
"2018-5473-17/01/2020","01",0,"SA","Motor Cars - Sedan","2015","North East","Male","042","SA","C ","Full","Not Towing","Straight Ahead","001","XXXX",,
"2018-5473-17/01/2020","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","South East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2018-5473-17/01/2020","03",0,,"Stobie Pole",,,,,,,,,,,,,
"2018-5474-17/01/2020","01",0,"SA","Motor Cars - Sedan","1999","North","Female","025","SA","C ","Full","Not Towing","Right Turn","001","XXXX",,
"2018-5474-17/01/2020","02",0,,"Pole - not Stobie",,,,,,,,,,,,,
"2018-5475-17/01/2020","01",0,"SA","Motor Cars - Sedan","2004","South West","Male","037","SA","C R ","Full","Not Towing","Straight Ahead","001","5109",,
"2018-5475-17/01/2020","02",0,"SA","Motor Cars - Sedan","2002","North East","Male","036","SA","C ","Full","Not Towing","Right Turn","001","5118",,
"2018-5476-17/01/2020","01",0,"SA","Utility","2010","North","Male","065","SA","C R ","Full","Not Towing","Straight Ahead","001","5061",,
"2018-5476-17/01/2020","02",0,"SA","Utility","2008","North","Male","042","SA","C ","Full","Not Towing","Straight Ahead","001","5251",,
"2018-5477-17/01/2020","01",0,"SA","Motor Cars - Sedan","2014","North East","Female","050","SA","C ","Full","Not Towing","Straight Ahead","001","5251",,
